,1. open,2. high,3. low,4. close,5. volume
2023-05-01,1.3200,2.1400,1.2400,1.5200,1765854
2023-04-28,1.1600,1.3900,1.0000,1.3000,341215
2023-04-27,1.2500,1.4900,1.1200,1.2100,553987
2023-04-26,1.0700,1.2400,0.9950,1.2200,143768
2023-04-25,1.0400,1.0800,0.9500,0.9800,46392
2023-04-24,1.0300,1.0900,1.0300,1.0417,8679
2023-04-21,1.0911,1.0911,1.0300,1.0900,14360
2023-04-20,1.1500,1.1505,1.0600,1.0838,21421
2023-04-19,1.1900,1.2500,1.1100,1.1841,44169
2023-04-18,1.1000,1.2213,1.1000,1.1800,12160
2023-04-17,1.0400,1.1500,1.0400,1.1400,12334
2023-04-14,1.1000,1.1400,1.0821,1.1000,3776
2023-04-13,1.1800,1.1800,1.1100,1.1100,7272
2023-04-12,1.1550,1.1900,1.1000,1.1000,10239
2023-04-11,1.1000,1.2800,1.1000,1.1800,16539
2023-04-10,1.1100,1.1800,1.1100,1.1800,3978
2023-04-06,1.0500,1.1500,1.0500,1.1000,18399
2023-04-05,1.1100,1.1950,1.1000,1.1450,14497
2023-04-04,1.2100,1.2900,1.1400,1.1600,12469
2023-04-03,1.2550,1.2850,1.2100,1.2100,12056
2023-03-31,1.2500,1.2900,1.2203,1.2500,2570
2023-03-30,1.2729,1.3000,1.2102,1.2200,19463
2023-03-29,1.1702,1.3450,1.1702,1.2850,22068
2023-03-28,1.1900,1.2450,1.1500,1.2100,7167
2023-03-27,1.2500,1.2500,1.2200,1.2200,7431
2023-03-24,1.1700,1.2450,1.1500,1.2450,8641
2023-03-23,1.2400,1.2400,1.1409,1.1500,6541
2023-03-22,1.2400,1.3000,1.1800,1.2400,15434
2023-03-21,1.1200,1.2000,1.1200,1.1700,15362
2023-03-20,1.2000,1.2350,1.1000,1.1100,37434
2023-03-17,1.2500,1.2500,1.1800,1.2250,19479
2023-03-16,1.3500,1.3500,1.2400,1.2600,11538
2023-03-15,1.3201,1.3900,1.2300,1.2600,37797
2023-03-14,1.3300,1.4217,1.3100,1.3400,13724
2023-03-13,1.5100,1.5200,1.2300,1.3600,57990
2023-03-10,1.4867,1.5500,1.4100,1.5450,17627
2023-03-09,1.5800,1.6000,1.4500,1.4500,17874
2023-03-08,1.5200,1.6000,1.5100,1.5100,18551
