,1. open,2. high,3. low,4. close,5. volume
2024-01-31,1.7500,1.8200,1.7100,1.7200,207405
2024-01-30,1.8200,1.8300,1.7500,1.7500,214491
2024-01-29,1.8100,1.8700,1.7750,1.8200,283190
2024-01-26,1.7200,1.8100,1.6900,1.7700,345432
2024-01-25,1.6700,1.7000,1.6400,1.6900,316268
2024-01-24,1.6800,1.6900,1.6307,1.6800,265697
2024-01-23,1.6500,1.6800,1.6250,1.6400,231585
2024-01-22,1.6200,1.6800,1.6000,1.6400,311406
2024-01-19,1.6200,1.6400,1.5500,1.6100,363401
2024-01-18,1.6800,1.7000,1.5700,1.6100,429104
2024-01-17,1.7600,1.7600,1.6600,1.6900,358799
2024-01-16,1.7800,1.7800,1.7240,1.7500,555163
2024-01-12,1.8600,1.8900,1.7800,1.7900,380759
2024-01-11,1.9000,1.9000,1.8150,1.8200,286458
2024-01-10,1.9100,1.9300,1.8450,1.9000,364207
2024-01-09,1.8500,1.9200,1.8300,1.9000,283239
2024-01-08,1.8400,1.9000,1.7801,1.8800,408718
2024-01-05,1.8400,1.8500,1.7550,1.8300,384370
2024-01-04,1.8600,1.9150,1.8500,1.8800,277569
2024-01-03,1.9100,1.9200,1.8400,1.8900,563207
2024-01-02,1.9300,1.9950,1.9100,1.9400,396936
2023-12-29,1.9900,2.0000,1.8801,1.9400,522413
2023-12-28,1.8900,1.9900,1.8800,1.9700,317311
2023-12-27,1.8000,1.9000,1.8000,1.8900,388090
2023-12-26,1.8700,1.9200,1.7400,1.8000,896707
2023-12-22,1.7600,1.8800,1.7500,1.8200,787960
2023-12-21,1.7100,1.7500,1.6800,1.7500,364085
2023-12-20,1.8200,1.8300,1.6600,1.6700,500082
2023-12-19,1.7900,1.8450,1.7850,1.8000,444628
2023-12-18,1.7500,1.8400,1.7200,1.7600,669358
2023-12-15,1.9100,1.9100,1.7400,1.7500,1144191
2023-12-14,1.8300,1.9747,1.7709,1.8800,660345
2023-12-13,1.6900,1.8650,1.6645,1.8500,730632
2023-12-12,1.6600,1.6900,1.5900,1.6700,312131
2023-12-11,1.7100,1.7100,1.6400,1.6500,567071
2023-12-08,1.7000,1.7150,1.6501,1.7100,273028
2023-12-07,1.6500,1.6850,1.6400,1.6700,180526
2023-12-06,1.6900,1.7000,1.6398,1.6700,351080
2023-12-05,1.7300,1.7300,1.6500,1.6600,208282
2023-12-04,1.6800,1.7250,1.6650,1.7100,278235
2023-12-01,1.6100,1.6900,1.5900,1.6900,275999
2023-11-30,1.6400,1.6600,1.5900,1.6100,624007
2023-11-29,1.6700,1.7450,1.6500,1.6600,329213
2023-11-28,1.6800,1.6800,1.5701,1.6700,566242
2023-11-27,1.7000,1.7200,1.6400,1.6800,309107
2023-11-24,1.6200,1.7800,1.6200,1.7000,360282
2023-11-22,1.6500,1.7550,1.5900,1.6400,606073
2023-11-21,1.7100,1.8003,1.5700,1.6200,744868
2023-11-20,1.4800,1.8300,1.4700,1.7500,1123529
2023-11-17,1.4800,1.5350,1.4700,1.5000,901379
2023-11-16,1.6400,1.6800,1.4550,1.4700,652467
2023-11-15,1.6700,1.7250,1.6250,1.6600,510801
2023-11-14,1.6400,1.6750,1.5900,1.6600,538704
2023-11-13,1.5800,1.6200,1.5000,1.5900,424627
2023-11-10,1.6000,1.6000,1.4600,1.5600,679697
2023-11-09,1.6300,1.6700,1.5500,1.6150,350108
2023-11-08,1.6500,1.7313,1.5403,1.6300,562585
2023-11-07,1.7600,1.7600,1.6750,1.7200,273895
2023-11-06,1.8100,1.8100,1.7100,1.7600,438066
2023-11-03,1.7000,1.8400,1.6900,1.8200,437481
2023-11-02,1.6300,1.7200,1.6200,1.6500,378419
2023-11-01,1.6400,1.6500,1.5800,1.6300,284404
2023-10-31,1.6900,1.7000,1.6300,1.6400,234086
2023-10-30,1.7300,1.7450,1.6350,1.6900,195376
2023-10-27,1.7700,1.8000,1.6750,1.6900,208882
2023-10-26,1.7900,1.8150,1.7500,1.7700,175729
2023-10-25,1.8400,1.8400,1.7300,1.7700,266284
2023-10-24,1.8600,1.9300,1.8100,1.8400,239112
2023-10-23,1.8100,1.8950,1.7682,1.8400,226426
2023-10-20,1.8500,1.8800,1.7900,1.8200,301288
2023-10-19,1.8700,1.8800,1.8000,1.8500,280416
2023-10-18,1.9700,1.9900,1.8500,1.8700,331809
2023-10-17,1.9600,2.1001,1.9600,2.0000,384660
2023-10-16,1.8100,1.9700,1.8100,1.9600,345747
2023-10-13,1.8400,1.8400,1.7550,1.8100,436934
2023-10-12,1.8800,1.9200,1.8000,1.8400,253559
2023-10-11,2.0900,2.0950,1.8500,1.8900,496212
2023-10-10,2.0100,2.1200,1.9800,2.0800,348662
2023-10-09,2.1000,2.1000,1.9800,2.0000,204725
2023-10-06,2.0700,2.1500,2.0500,2.1400,124475
2023-10-05,2.1100,2.1300,2.0400,2.1000,217185
2023-10-04,2.1900,2.1900,2.0300,2.1100,197514
2023-10-03,2.1800,2.1900,2.1500,2.1600,172219
2023-10-02,2.2000,2.2200,2.1500,2.2200,233090
2023-09-29,2.2000,2.2300,2.1400,2.2100,132395
2023-09-28,2.2000,2.2300,2.1100,2.1800,211398
2023-09-27,2.2600,2.2800,2.1600,2.1900,285988
