Date,open,high,low,close,volume,symbol
2021-04-20,2.65,2.7296,2.14,2.27,2875830,PETZ
2021-04-19,2.11,3.09,2.0203,2.71,8328948,PETZ
2021-04-16,2.2,2.215,2.01,2.12,113785,PETZ
2021-04-15,2.45,2.45,2.1,2.13,133536,PETZ
2021-04-14,2.39,2.5,2.39,2.42,61547,PETZ
2021-04-13,2.47,2.52,2.4,2.4,66286,PETZ
2021-04-12,2.75,2.87,2.4001,2.51,193696,PETZ
2021-04-09,2.83,2.919,2.7,2.7,254029,PETZ
2021-04-08,3.02,3.38,2.8,2.89,1748733,PETZ
2021-04-07,2.64,3.2,2.63,2.82,959310,PETZ
2021-04-06,2.62,2.82,2.54,2.75,120997,PETZ
2021-04-05,2.74,2.85,2.62,2.66,117159,PETZ
2021-04-01,2.59,2.73,2.59,2.73,84330,PETZ
2021-03-31,2.52,2.64,2.52,2.58,54086,PETZ
2021-03-30,2.5,2.54,2.3701,2.52,24256,PETZ
2021-03-29,2.48,2.59,2.33,2.49,76923,PETZ
2021-03-26,2.53,2.63,2.4,2.48,69726,PETZ
2021-03-25,2.33,2.65,2.32,2.48,82019,PETZ
2021-03-24,2.7735,2.94,2.43,2.43,174073,PETZ
2021-03-23,2.95,2.98,2.81,2.84,90359,PETZ
2021-03-22,3.1,3.1,2.9,3.0,117865,PETZ
2021-03-19,3.0,3.13,2.82,3.06,181154,PETZ
2021-03-18,2.99,3.33,2.96,3.02,343669,PETZ
2021-03-17,2.98,3.1,2.9,2.96,200483,PETZ
2021-03-16,3.44,3.47,3.03,3.13,577525,PETZ
2021-03-15,3.0,3.63,2.95,3.34,984337,PETZ
2021-03-12,2.71,3.13,2.71,2.95,473896,PETZ
2021-03-11,2.76,2.9259,2.7,2.8,350578,PETZ
2021-03-10,2.6,2.85,2.55,2.77,204203,PETZ
2021-03-09,2.57,2.85,2.54,2.61,158046,PETZ
2021-03-08,2.54,2.65,2.4,2.5,91470,PETZ
2021-03-05,2.45,2.61,2.22,2.55,233738,PETZ
2021-03-04,2.95,3.04,2.421,2.45,238849,PETZ
2021-03-03,3.03,3.17,2.84,2.91,270813,PETZ
2021-03-02,3.21,3.3238,2.98,3.01,382534,PETZ
2021-03-01,3.4,3.6885,3.1392,3.35,601188,PETZ
2021-02-26,3.43,3.97,3.16,3.16,854514,PETZ
2021-02-25,3.12,4.64,3.06,4.19,2526863,PETZ
2021-02-24,2.84,3.18,2.7256,3.11,535417,PETZ
